Product_ID,Product Name,Company,Listing Price,Sale Price,Rating,Discount %,value,Description
CL9928,Men's adidas Outdoor Terra Light Sandals,Adidas,36,22,2.4,40,15.0,"Step out in these adidas Terra Light sandals for men. Made with adjustable straps, the Synthetic upper has a adjustable straps with EVA midsole for stable cushioning and Textured footbed for comfort. They come with Traxion outsole which helps in wet conditions and suitable for light hikes."
CM0045,Men's adidas Swim Gladi 19 Slippers,Adidas,16,10,3.8,40,4.0,"The adidas Gladi 19 Slippers for men. Features stylish webbing textile and synthetic straps, and textured rubber footbed and outsole."
CL7599,Men's adidas Running Torik Shoes,Adidas,48,24,4.3,50,11.0,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear."
CM0069,Men's adidas Toe Side II Slippers,Adidas,13,8,3.0,40,4.0,"The adidas casual sandals for men with a striking camouflage design. Features stylish webbing straps, Diecut EVA midsole for stable cushioning and abrasion resistant rubber outsole with wet and dry traction pattern."
CL7511,Men's adidas Sport Inspired Nebular 2 Shoes,Adidas,50,25,4.0,50,12.0,Style and performance go hand in hand in this adidas running-inspired shoes for men. Featuring Textile-Mesh upper for lightweight and breathability with Rubber outsole for durability.
CL7552,Men's adidas Running Kollide Shoes,Adidas,48,24,4.8,50,10.0,Extremely functional and subtle running shoes for men. The breathable and lightweight textile upper offer extended ventilation and comfort. The Cloudfoam midsole gives you cushioning you need everyday and Rubber outsole provides durability.
EE9816,Men's adidas Sport Inspired Netpoint Shoes,Adidas,66,33,4.4,50,15.0,The adidas Netpoint shoes for men are inspired by the styles of 80s. The Ortholite cushioned sockliner provides comfort to the feet. It comes with a leather upper and the adidas embossed 3 stripes along with adidas wordmark makes them stylish.
CL7545,Men's adidas Running Whizz Shoes,Adidas,56,28,3.4,50,16.0,"These men's running shoes keep you comfortable so you stay focused on your running goals. They feature a textile upper that wraps around the midfoot to give you stability where you need it most. Cloudfoam cushioning offers comfort with every stride, while a handy heel pull helps you get them on in a hurry."
EE5060,Women's adidas Originals Continental 80 Shoes,Adidas,90,54,3.5,40,26.0,"Part of the Out Loud collection, these shoes celebrate those who dare to live life on their own terms. This version of the retro Continental 80 has a satin upper with bold prints inspired by vintage Italian textiles. The distinctive split cupsole has an EVA insert for a comfortable, flexible feel."
F36718,Men's adidas Tennis Courtsmash Shoes,Adidas,56,34,3.0,40,19.0,"Take to the court with confidence in these men's tennis shoes. Designed for the casual player, they feature a durable and stable leather upper with mesh at the heel. Lightweight cushioning keeps you comfortable during long rallies, while a rubber outsole delivers strong grip."
CL9927,Men's adidas Outdoor Terra Light Sandals,Adidas,36,22,4.3,40,8.0,"Step out in these adidas Terra Light sandals for men. Made with adjustable straps, the Synthetic upper has a adjustable straps with EVA midsole for stable cushioning and Textured footbed for comfort. They come with Traxion outsole which helps in wet conditions and suitable for light hikes."
CL7285,Men's adidas Running Sedna Shoes,Adidas,43,21,1.0,50,43.0,"The adidas Running shoes for men. These lightweight shoes give all round comfort, cushioning, durability & support in a simplistic design. The combination of Textile-Mesh upper ensure breathability and durability while the Lightstrike EVA midsole provides premium cushioning. Full Rubber outsole provides durability."
CL7471,Men's adidas Running Nepton 2.0 Shoes,Adidas,56,28,3.8,50,15.0,"Energize your run while staying comfortable with this new design, your ride will be smooth and effortless. Breathable textile upper for maximum ventilation and a cushioned midsole provides all-day comfort with rubber outsole for best durability in high wear areas."
B96360,Men's adidas Running PureBounce+ Street Shoes,Adidas,80,40,4.5,50,18.0,"Made for fast runs on city streets, these shoes have a wide forefoot for added support and stability during side-to-side movement. Flexible cushioning delivers long-lasting comfort and a low-to-the-ground feel."
EE5778,Women's adidas Originals Deerupt Runner Shoes,Adidas,90,54,2.6,40,35.0,"Proof that minimalism can be bold. These shoes put an innovative spin on adidas running heritage of the '80s. The mesh upper is covered in stretchy webbing that provides support and hugs the foot. Inside, zoned cushioning gives a soft, comfortable step-in feel."
EE4519,Women's adidas Originals Sleek Super Shoes,Adidas,80,48,4.4,40,18.0,"Unabashedly feminine with modern sneaker style, these shoes offer clean lines and a retro vibe. They're made of soft leather and ride on a platform rubber outsole that adds extra attitude and a little lift. The tongue features shiny high-gloss leather and the sockliner flashes a floral print."
EE4504,Women's adidas Originals Sleek Super Shoes,Adidas,80,48,2.0,40,40.0,"Unabashedly feminine with modern sneaker style, these shoes offer clean lines and a retro vibe. They're made of soft leather and ride on a platform rubber outsole that adds extra attitude and a little lift. The tongue features shiny high-gloss leather and the sockliner flashes a floral print."
EE4697,Women's adidas Originals Taekwondo Team Shoes,Adidas,66,40,3.8,40,17.0,"This design is inspired by vintage Taekwondo styles originally worn to perfect high kicks and rapid foot strikes. The canvas shoes make a streetwear fashion statement as a chic, foot-hugging slip-on. They're shaped for a narrow, women's-specific fit and ride on a soft gum rubber outsole."
CM0044,Men's adidas Swim Gladi 19 Slippers,Adidas,16,10,4.7,40,3.0,"The adidas Gladi 19 Slippers for men. Features stylish webbing textile and synthetic straps, and textured rubber footbed and outsole."
EE6045,Women's adidas Originals Supercourt Shoes,Adidas,80,48,2.0,40,40.0,The Supercourt distills 40 years of adidas tennis style. This version of the classic low-profile shoes has perforated 3-Stripes on a crisp leather upper. Decorative stitching and overlays add texture and depth for a multilayered look.
CG6091,Women's adidas Originals Deerupt Runner Shoes,Adidas,100,50,3.7,50,27.0,"Inspired by modern designs and '80s running style, Deerupt is definitive proof that minimalism can be bold. These shoes have a thin stretch textile upper with a webbing overlay for a streamlined, flexible feel. The upper is collapsible, so they're easy to pack."
G27834,MEN'S ADIDAS ORIGINALS BOSTON SUPER X R1 SHOES,Adidas,140,70,3.6,50,39.0,"The original Boston Super were marathon trainers that first took flight in the mid-'80s on the world-famous route that runs from Hopkinton to Back Bay. These shoes bring back the retro mesh-and-suede design and add modern cushioning. Lightweight and breathable, they offer energy return in every stride."
CL7598,Men's adidas Running Torik Shoes,Adidas,48,24,3.9,50,12.0,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear."
EE4709,Women's adidas Originals Sleek Shoes,Adidas,76,46,2.8,40,27.0,"Unabashedly feminine with modern sneaker style, these shoes offer clean lines and sophisticated details. They're made of soft leather and feature shiny high-gloss leather on the toe and a floral-print sockliner. Perforated 3-Stripes keep the look minimalist and smooth."
EE4948,Women's adidas Originals Marathon Tech Shoes,Adidas,120,72,4.9,40,24.0,"These shoes draft off the Marathon TR, a trail-running pioneer that debuted in 1979. The upper mixes breathable mesh and suede overlays with metallic details. A grid print on the midsole highlights the addition of responsive Boost cushioning."
EE9671,Women's adidas Sport Inspired Court 80s Shoes,Adidas,70,42,2.4,40,29.0,Court icons from the '80s make a comeback with these tennis-inspired shoes. They're crafted with a smooth imitation leather upper. An ultra-soft sockliner provides lightweight cushioning.
EE7046,Women's adidas Originals Sambarose Shoes,Adidas,80,48,4.8,40,17.0,A rising star from the soccer world. These shoes rework the Samba's classic soccer silhouette as stylish platform sneakers. The supple leather upper is stacked on top of a raised gum rubber outsole for a little extra height. Bright colors add to the fresh feel.
EF0451,Women's adidas Sport Inspired Archivo Shoes,Adidas,50,35,4.6,30,11.0,A mix of modern comfort and authentic adidas heritage. These running-inspired shoes treat your feet to superior cushioning and an ultra-plush ride with a Cloudfoam midsole and soft sockliner. A sleek mesh upper features suede overlays with subtle 3-Stripes for sporty style.
EE4561,Women's adidas Originals U_Path X Shoes,Adidas,76,46,3.9,40,19.0,"With a sleek feel and futuristic look, the U_Path shoe represents the next generation of track-inspired streetwear. These shoes come with a lightweight mesh upper. A leather heel cap adds luxe texture."
CL7601,Men's adidas Running Torik Shoes,Adidas,48,24,3.7,50,13.0,"A well cushioned shoe with a fresher look that will appeal to young runners. Features Mesh upper for maximum ventilation, lightstrike IMEVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear."
CL7330,Men's adidas Running Grito Shoes,Adidas,48,24,3.8,50,13.0,"Great everyday shoes for runners to go that extra mile. Features Textile Mesh upper for maximum ventilation, lightstrike EVA midsole with visible adiprene providing protection from harmful impact forces and durable Rubber outsole for long-lasting wear."
CM6625,Women's adidas Sport Inspired Glenn W Shoes,Adidas,25,17,4.8,30,5.0,The adidas Glenn W shoes for women crafted with Mesh upper for added comfort and breathability. They come with Lightstrike EVA midsole for long term lightweight cushioning and shock absorption with a full rubber outsole for durability.
FV3395,Women's adidas Originals Sleek Shoes,Adidas,76,53,4.2,30,18.0,"Suddenly, elevating your style is as easy as putting on your shoes. These adidas Sleek Shoes show off embroidered details and a trendy platform sole. The feel of soft leather complements the perfect balance of flashy and feminine."
EF9317,Women's adidas Originals Continental Vulc Shoes,Adidas,66,40,3.7,40,18.0,These low-profile shoes come in a pastel color for a feminine touch. A mix of nubuck and canvas on the upper adds texture. The suede toe cap is abrasion-resistant so they look fresh and new longer. A vulcanized outsole makes them durable.
EF4954,Women's Originals Sleek Super Shoes,Adidas,80,56,2.2,30,36.0,These patent leather adidas Sleek Super Shoes have a cool factor right up there with the classics. The pearly finish and big Trefoil logo make them downright swoon-worthy.
EE7104,Women's adidas Originals Sleek Shoes,Adidas,76,46,3.9,40,19.0,"Sleek and streamlined, these women's shoes are built with a narrow silhouette. They're made of smooth leather and detailed with perforated 3-Stripes for a look that recalls classic tennis styles. The laces flash gold metallic tips."
